epoch:40 6 5 7 5 7 5 6 7 3 5055.0 4294967295.0 -0.1242637969897476
epoch:41 2 3 7 6 6 0 3 7 6 4516.0 4294967295.0 -0.0850723478513778
epoch:42 7 2 5 7 2 1 2 7 3 4277.0 4294967295.0 -0.06769432123900232
epoch:43 1 2 3 2 5 3 7 6 2 3688.0 4294967295.0 -0.02486730167963347
epoch:44 4 5 4 2 3 3 5 6 7 4768.0 4294967295.0 -0.10339562277321301
epoch:45 0 4 6 2 3 2 7 7 3 4291.0 4294967295.0 -0.06871228095688203
epoch:46 7 6 6 1 7 3 7 5 7 4178.0 4294967295.0 -0.060495891805424196
epoch:47 6 4 0 6 7 7 1 7 3 5574.0 4294967295.0 -0.16200101795971777
epoch:48 0 6 6 0 7 6 6 1 1 5874.0 4294967295.0 -0.1838144404857121
epoch:49 1 0 7 3 6 5 0 4 7 6245.0 4294967295.0 -0.21079037300952513
epoch:50 0 3 0 6 3 6 4 3 7 6677.0 4294967295.0 -0.2422017014469569
epoch:51 6 5 3 5 5 2 7 2 0 3547.0 4294967295.0 -0.014614993092416095
epoch:52 3 2 5 3 6 6 6 7 6 3774.0 4294967295.0 -0.031120482803751848
epoch:53 6 5 7 3 6 6 6 3 7 4516.0 4294967295.0 -0.0850723478513778
epoch:54 1 6 5 4 3 2 1 7 5 3907.0 4294967295.0 -0.040791100123609314
epoch:55 5 3 2 0 5 2 7 1 7 3882.0 4294967295.0 -0.03897331491310979
epoch:56 7 6 2 4 3 7 1 5 3 4341.0 4294967295.0 -0.07234785137788113
epoch:57 6 0 5 1 4 5 7 7 6 4713.0 4294967295.0 -0.09939649531011407
epoch:58 2 3 6 0 1 1 5 0 1 5131.0 4294967295.0 -0.1297898640296662
epoch:59 7 0 1 2 7 5 2 2 4 4657.0 4294967295.0 -0.09532465643859511
epoch:60 3 2 7 0 7 7 6 2 4 4555.0 4294967295.0 -0.08790809277975709
epoch:61 6 6 7 1 7 2 5 1 7 3186.0 4294967295.0 0.011633825347197035
epoch:62 0 7 3 2 7 5 2 6 5 3031.0 4294967295.0 0.022904093652294122
epoch:63 7 4 0 2 4 5 3 7 2 3347.0 4294967295.0 -7.271140841991208e-05
epoch:64 1 7 3 2 2 3 0 2 7 3087.0 4294967295.0 0.01883225478077516
epoch:65 2 0 2 7 7 4 2 2 2 4107.0 4294967295.0 -0.05533338180760555
epoch:66 7 7 6 5 1 2 5 6 7 3266.0 4294967295.0 0.005816912673598573
epoch:67 2 7 2 6 7 6 7 7 6 3562.0 4294967295.0 -0.01570566421871583
epoch:68 2 7 1 6 2 2 7 5 1 3531.0 4294967295.0 -0.013451610557696447
epoch:69 2 2 6 5 4 6 2 3 7 4029.0 4294967295.0 -0.049661891950847026
epoch:70 2 0 0 0 2 4 7 2 4 5214.0 4294967295.0 -0.1358249109285246
epoch:71 7 4 1 3 7 2 7 6 4 4469.0 4294967295.0 -0.0816549116556387
epoch:72 7 2 1 7 6 7 2 3 6 3461.0 4294967295.0 -0.008361811968297717
epoch:73 3 6 3 6 3 2 2 4 7 3747.0 4294967295.0 -0.029157274776412334
epoch:74 5 7 1 7 2 2 1 5 7 3308.0 4294967295.0 0.002763033519959379
epoch:75 7 5 7 7 7 2 5 6 2 3069.0 4294967295.0 0.020141060132334854
epoch:76 7 1 5 2 2 7 2 7 1 3292.0 4294967295.0 0.003926416054679083
epoch:77 6 7 2 3 2 4 6 6 7 3759.0 4294967295.0 -0.030029811677452112
epoch:78 2 7 5 6 5 7 2 1 4 4829.0 4294967295.0 -0.10783101868683187
epoch:79 2 6 2 3 6 7 2 7 2 3496.0 4294967295.0 -0.010906711262997082
epoch:80 7 5 7 1 7 6 5 2 3 4292.0 4294967295.0 -0.06878499236530206
epoch:81 3 7 1 1 7 0 5 6 7 4972.0 4294967295.0 -0.11822875009088918
epoch:82 2 2 2 7 6 7 3 2 3 4489.0 4294967295.0 -0.08310913982403834
epoch:83 0 2 2 2 1 7 1 6 2 4266.0 4294967295.0 -0.06689449574638251
epoch:84 2 2 7 2 2 6 2 4 7 3824.0 4294967295.0 -0.034756053224750894
epoch:85 2 7 2 7 5 2 7 7 6 3510.0 4294967295.0 -0.011924670980876795
epoch:86 7 2 6 7 7 6 7 2 2 3199.0 4294967295.0 0.01068857703773729
epoch:87 7 2 7 7 7 2 7 2 2 3177.0 4294967295.0 0.01228822802297691
epoch:88 7 7 6 2 7 4 7 2 2 3089.0 4294967295.0 0.018686831963935224
epoch:89 2 2 7 2 4 2 1 4 3 4706.0 4294967295.0 -0.09888751545117419
epoch:90 2 2 7 7 4 2 2 2 2 3798.0 4294967295.0 -0.03286555660583135
epoch:91 2 3 7 7 7 2 2 7 7 3629.0 4294967295.0 -0.020577328582854548
epoch:92 7 6 7 2 1 7 2 6 2 2974.0 4294967295.0 0.027048643932233052
epoch:93 7 7 7 7 7 2 7 7 2 3060.0 4294967295.0 0.020795462808114673
epoch:94 6 2 7 7 2 3 2 7 2 3218.0 4294967295.0 0.009307060277757684
epoch:95 7 2 7 2 2 7 3 3 7 3524.0 4294967295.0 -0.012942630698756563
epoch:96 2 2 2 7 7 2 2 2 7 3582.0 4294967295.0 -0.01715989238711546
epoch:97 2 2 2 2 2 2 7 2 3 4597.0 4294967295.0 -0.09096197193339628
epoch:98 2 7 2 7 7 5 2 2 2 3521.0 4294967295.0 -0.012724496473496605
epoch:99 7 7 2 2 2 2 7 7 4 4556.0 4294967295.0 -0.08798080418817705
epoch:100 4 1 7 2 6 7 7 4 7 4001.0 4294967295.0 -0.047625972515087545
epoch:101 7 2 6 7 7 2 2 2 7 3188.0 4294967295.0 0.0114884025303571
epoch:102 2 2 2 2 2 1 2 2 2 4666.0 4294967295.0 -0.09597905911437499
epoch:103 7 2 1 2 4 2 7 2 2 2994.0 4294967295.0 0.025594415763833422
epoch:104 7 7 7 7 7 7 7 1 7 4128.0 4294967295.0 -0.05686032138442515
epoch:105 6 2 7 7 7 2 7 7 7 3256.0 4294967295.0 0.00654402675779836
epoch:106 2 7 2 1 2 7 2 7 2 3512.0 4294967295.0 -0.012070093797716785
epoch:107 7 7 2 2 2 2 3 0 2 3325.0 4294967295.0 0.001526939576819708
epoch:108 1 7 7 1 6 7 5 7 2 3503.0 4294967295.0 -0.011415691121936966
epoch:109 7 4 6 7 6 7 2 2 2 3208.0 4294967295.0 0.01003417436195747
epoch:110 2 7 7 2 2 3 7 2 3 4449.0 4294967295.0 -0.08020068348723908
epoch:111 2 7 7 2 0 2 2 7 5 3575.0 4294967295.0 -0.016650912528175577
epoch:112 7 2 3 7 7 7 4 7 3 4194.0 4294967295.0 -0.0616592743401439
epoch:113 7 2 7 2 7 7 3 4 6 3891.0 4294967295.0 -0.03962771758888961
epoch:114 2 5 2 2 7 4 2 2 2 3898.0 4294967295.0 -0.040136697447829495
epoch:115 2 7 2 2 1 4 6 7 2 3529.0 4294967295.0 -0.013306187740856457
epoch:116 3 1 2 2 7 7 5 5 7 3589.0 4294967295.0 -0.017668872246055345
epoch:117 0 7 7 2 2 5 6 7 6 3324.0 4294967295.0 0.0015996509852396756
epoch:118 2 7 7 1 2 7 1 2 3 4481.0 4294967295.0 -0.08252744855667848
epoch:119 2 3 2 2 7 7 2 5 7 3533.0 4294967295.0 -0.013597033374536382
epoch:120 2 7 2 6 6 7 3 3 2 3742.0 4294967295.0 -0.02879371773431244
epoch:121 2 7 7 5 2 7 2 7 7 3491.0 4294967295.0 -0.010543154220897188
epoch:122 7 2 2 7 0 7 2 6 2 3119.0 4294967295.0 0.016505489711335808
epoch:123 7 7 7 7 2 4 2 7 6 3018.0 4294967295.0 0.023849341961753867
epoch:124 2 1 7 7 7 5 7 5 7 3882.0 4294967295.0 -0.03897331491310979
epoch:125 7 2 7 2 2 4 3 2 7 3130.0 4294967295.0 0.015705664218715998
epoch:126 2 7 7 7 2 2 6 7 2 3501.0 4294967295.0 -0.011270268305096975
epoch:127 7 2 2 2 2 2 2 7 2 3220.0 4294967295.0 0.009161637460917693
epoch:128 7 2 2 7 4 7 3 7 2 3109.0 4294967295.0 0.017232603795535595
epoch:129 7 2 7 2 2 4 7 7 7 3558.0 4294967295.0 -0.015414818585035905
epoch:130 2 7 2 2 7 2 6 7 2 3517.0 4294967295.0 -0.012433650839816679
epoch:131 7 2 7 7 7 7 7 4 7 3475.0 4294967295.0 -0.009379771686177485
epoch:132 2 7 2 6 7 6 2 2 2 3526.0 4294967295.0 -0.013088053515596498
epoch:133 7 2 2 2 2 2 2 2 2 3607.0 4294967295.0 -0.018977677597614984
epoch:134 2 7 7 7 7 2 3 2 2 3701.0 4294967295.0 -0.025812549989093214
epoch:135 7 2 6 2 6 2 1 2 6 3218.0 4294967295.0 0.009307060277757684
epoch:136 2 7 2 7 6 2 2 7 7 3514.0 4294967295.0 -0.01221551661455672
epoch:137 7 2 2 6 2 7 7 2 2 3197.0 4294967295.0 0.010833999854577281
epoch:138 7 2 7 2 2 2 7 7 3 4310.0 4294967295.0 -0.0700937977168617
epoch:139 7 7 2 7 2 2 6 2 7 3223.0 4294967295.0 0.008943503235657735
epoch:140 7 2 2 6 7 3 7 2 7 3107.0 4294967295.0 0.017378026612375586
epoch:141 2 2 7 6 6 2 0 0 3 5275.0 4294967295.0 -0.14026030684214347
epoch:142 7 7 2 7 7 2 2 2 7 3207.0 4294967295.0 0.010106885770377438
epoch:143 2 7 7 2 7 7 7 2 2 3488.0 4294967295.0 -0.01032501999563723
epoch:144 2 7 7 7 7 7 7 7 7 3868.0 4294967295.0 -0.03795535519523002
epoch:145 7 7 7 7 0 6 2 2 7 3472.0 4294967295.0 -0.009161637460917527
epoch:146 7 5 7 4 2 7 6 2 2 3107.0 4294967295.0 0.017378026612375586
epoch:147 7 7 7 7 7 2 4 7 2 3142.0 4294967295.0 0.01483312731767622
epoch:148 2 7 2 7 7 2 7 2 7 3509.0 4294967295.0 -0.011851959572456827
epoch:149 2 7 5 7 2 6 7 7 2 3496.0 4294967295.0 -0.010906711262997082
epoch:150 2 7 2 2 6 2 7 2 2 3522.0 4294967295.0 -0.012797207881916572
epoch:151 2 2 1 3 2 7 2 2 7 3568.0 4294967295.0 -0.016141932669235748
epoch:152 2 7 7 7 7 2 7 4 7 3728.0 4294967295.0 -0.027775758016432672
epoch:153 7 7 7 2 7 2 7 7 2 2854.0 4294967295.0 0.03577401294263077
epoch:154 7 2 2 7 2 2 2 7 2 3215.0 4294967295.0 0.009525194503017587
epoch:155 7 2 7 2 7 7 2 2 7 3183.0 4294967295.0 0.011851959572456994
epoch:156 7 2 2 7 2 7 7 7 7 3217.0 4294967295.0 0.009379771686177651
epoch:157 2 1 2 2 2 7 2 7 2 3673.0 4294967295.0 -0.023776630553333733
epoch:158 7 7 7 7 2 7 6 7 6 3018.0 4294967295.0 0.023849341961753867
epoch:159 2 2 7 7 7 7 7 2 7 3514.0 4294967295.0 -0.01221551661455672
epoch:160 2 7 2 2 1 7 7 7 2 3512.0 4294967295.0 -0.012070093797716785
epoch:161 7 7 7 2 7 7 2 4 6 3385.0 4294967295.0 -0.0028357449283791802
epoch:162 7 7 7 2 7 2 7 1 2 2855.0 4294967295.0 0.035701301534210805
epoch:163 7 7 7 2 7 7 2 2 3 3992.0 4294967295.0 -0.046971569839307725
epoch:164 2 2 7 7 7 2 2 2 7 3520.0 4294967295.0 -0.012651785065076637
epoch:165 2 2 7 7 7 2 7 7 7 3517.0 4294967295.0 -0.012433650839816679
epoch:166 2 2 2 6 7 7 7 2 7 3535.0 4294967295.0 -0.013742456191376318
epoch:167 
