5 3 2 6 7 1 5 5 1  4464.0 4294967295.0 -0.012204951065054773
7 3 7 5 6 7 3 6 6  4488.0 4294967295.0 -0.014968336211859598
1 5 7 4 5 2 6 2 4  4542.0 4294967295.0 -0.02118595279217038
7 2 4 1 3 5 3 7 3  4460.0 4294967295.0 -0.011744386873920612
6 1 1 3 2 3 4 0 2  5405.0 4294967295.0 -0.12055267702936102
1 2 7 3 6 6 5 6 5  4450.0 4294967295.0 -0.010592976396085321
4 7 4 3 7 0 2 5 2  5024.0 4294967295.0 -0.07668393782383427
6 6 0 5 2 2 7 3 1  5330.0 4294967295.0 -0.11191709844559587
3 0 2 0 0 7 4 1 7  5919.0 4294967295.0 -0.17973517559009794
6 1 5 5 5 2 4 1 3  4522.0 4294967295.0 -0.018883131836499728
6 1 2 6 3 2 7 1 4  4526.0 4294967295.0 -0.01934369602763393
2 7 6 6 3 2 7 1 5  4416.0 4294967295.0 -0.006678180771445066
2 5 7 4 5 1 3 4 5  4465.0 4294967295.0 -0.012320092112838313
7 4 7 1 4 3 3 7 1  4519.0 4294967295.0 -0.01853770869314915
3 7 7 5 4 5 4 7 7  4509.0 4294967295.0 -0.01738629821531386
3 3 3 2 4 0 3 7 2  4781.0 4294967295.0 -0.04870466321243534
3 4 3 3 4 6 4 3 4  4584.0 4294967295.0 -0.026021876799078927
3 5 1 3 1 5 3 5 4  4647.0 4294967295.0 -0.03327576280944161
6 5 1 2 6 1 2 6 1  4494.0 4294967295.0 -0.015659182498560867
7 5 7 2 3 4 7 1 4  4496.0 4294967295.0 -0.015889464594127836
3 7 3 1 7 5 3 1 5  4455.0 4294967295.0 -0.011168681635002911
1 7 1 2 6 4 6 1 6  4507.0 4294967295.0 -0.017156016119746778
7 2 1 4 5 3 3 6 2  4453.0 4294967295.0 -0.010938399539435942
6 4 5 7 4 5 3 6 7  4589.0 4294967295.0 -0.026597582037996614
6 4 3 5 6 1 7 1 3  4588.0 4294967295.0 -0.026482440990213088
6 7 4 3 3 2 1 6 2  4510.0 4294967295.0 -0.0175014392630974
7 6 5 2 1 4 1 1 7  4465.0 4294967295.0 -0.012320092112838313
6 4 7 1 7 2 7 2 3  4602.0 4294967295.0 -0.02809441565918251
3 7 6 4 6 2 7 7 1  4513.0 4294967295.0 -0.01784686240644802
4 3 3 5 6 7 0 4 6  4959.0 4294967295.0 -0.06919976971790451
6 5 3 6 6 4 5 2 6  4531.0 4294967295.0 -0.019919401266551603
2 7 4 0 4 2 5 5 3  4722.0 4294967295.0 -0.04191134139320679
6 4 5 3 7 4 4 6 6  4573.0 4294967295.0 -0.024755325273460096
7 6 4 2 4 7 2 3 3  4473.0 4294967295.0 -0.013241220495106634
7 4 6 4 5 7 3 5 6  4522.0 4294967295.0 -0.018883131836499756
3 3 3 5 5 7 3 0 2  5087.0 4294967295.0 -0.08393782383419698
3 1 2 5 0 7 6 6 2  4963.0 4294967295.0 -0.06966033390903864
3 1 7 3 3 7 1 3 4  4511.0 4294967295.0 -0.01761658031088094
6 1 6 5 2 1 7 2 7  4452.0 4294967295.0 -0.010823258491652346
4 6 1 3 2 3 1 7 2  4527.0 4294967295.0 -0.01945883707541747
3 6 6 1 6 1 6 6 1  4588.0 4294967295.0 -0.026482440990213088
7 6 3 6 3 7 6 4 3  4522.0 4294967295.0 -0.01888313183649977
0 4 6 4 7 7 6 6 2  4745.0 4294967295.0 -0.04455958549222795
3 1 0 6 6 1 1 2 7  5029.0 4294967295.0 -0.07725964306275193
7 3 7 5 7 6 6 3 7  4501.0 4294967295.0 -0.01646516983304551
6 3 2 3 6 6 2 6 5  4502.0 4294967295.0 -0.016580310880829077
4 5 7 6 1 5 7 3 2  4649.0 4294967295.0 -0.03350604490500868
1 3 1 1 2 6 1 7 2  4518.0 4294967295.0 -0.01842256764536561
3 7 4 1 3 0 4 1 6  4820.0 4294967295.0 -0.05319516407599319
5 4 3 6 6 5 3 1 4  4690.0 4294967295.0 -0.03822682786413362
2 7 1 2 7 0 4 7 2  4946.0 4294967295.0 -0.06770293609671858
7 5 3 1 7 4 7 4 3  4541.0 4294967295.0 -0.021070811744386894
5 7 7 6 1 3 6 3 7  4475.0 4294967295.0 -0.013471502590673562
1 4 0 7 2 5 5 2 4  4749.0 4294967295.0 -0.045020149683362154
3 3 7 7 3 4 6 7 4  4513.0 4294967295.0 -0.01784686240644802
3 6 1 2 7 2 1 0 7  4974.0 4294967295.0 -0.0709268854346575
3 6 3 1 2 6 2 2 3  4467.0 4294967295.0 -0.012550374208405393
5 3 6 3 2 7 2 6 3  4459.0 4294967295.0 -0.011629245826137072
7 6 1 7 2 6 5 3 7  4452.0 4294967295.0 -0.010823258491652346
3 1 7 7 1 3 7 1 1  4460.0 4294967295.0 -0.011744386873920612
3 1 1 4 2 6 1 3 7  4537.0 4294967295.0 -0.020610247553252872
1 7 4 6 3 4 7 2 6  4487.0 4294967295.0 -0.014853195164076086
3 2 2 6 4 6 1 6 3  4548.0 4294967295.0 -0.021876799078871703
1 6 2 7 7 5 4 6 6  4492.0 4294967295.0 -0.015428900402993787
3 1 7 6 2 7 3 4 7  4501.0 4294967295.0 -0.016465169833045537
3 1 1 7 3 0 3 7 3  5226.0 4294967295.0 -0.09994242947610828
3 5 3 4 4 6 7 3 6  4544.0 4294967295.0 -0.021416234887737542
3 4 3 6 7 2 6 2 1  4501.0 4294967295.0 -0.016465169833045537
2 2 2 6 5 6 2 7 2  4412.0 4294967295.0 -0.006217616580311017
2 7 3 4 2 0 4 2 7  4607.0 4294967295.0 -0.02867012089810024
3 7 2 2 6 6 3 3 3  4450.0 4294967295.0 -0.010592976396085321
7 1 7 7 7 3 7 7 7  4476.0 4294967295.0 -0.013586643638457102
6 6 7 5 1 3 3 4 2  4506.0 4294967295.0 -0.017040875071963196
3 6 7 3 6 3 2 2 6  4427.0 4294967295.0 -0.007944732297064008
7 1 3 2 4 4 3 3 7  4490.0 4294967295.0 -0.015198618307426706
3 3 3 6 7 1 2 6 1  4434.0 4294967295.0 -0.008750719631548678
3 6 5 3 3 2 7 3 6  4465.0 4294967295.0 -0.012320092112838313
5 5 3 3 3 6 2 3 7  4466.0 4294967295.0 -0.012435233160621798
3 7 7 7 7 6 4 5 3  4590.0 4294967295.0 -0.02671272308578017
5 4 2 3 1 2 4 2 4  4529.0 4294967295.0 -0.01968911917098455
7 4 5 4 7 3 1 2 6  4471.0 4294967295.0 -0.013010938399539554
7 4 3 1 4 4 3 3 2  4478.0 4294967295.0 -0.013816925734024224
5 3 3 4 4 2 4 1 7  4530.0 4294967295.0 -0.01980426021876809
6 4 3 6 0 3 4 3 2  4802.0 4294967295.0 -0.05112262521588956
3 2 3 3 3 4 2 6 7  4495.0 4294967295.0 -0.015774323546344407
3 3 3 2 2 5 1 1 7  4485.0 4294967295.0 -0.014622913068509005
6 2 6 4 3 7 3 2 3  4495.0 4294967295.0 -0.015774323546344407
3 6 3 3 3 1 3 2 6  4450.0 4294967295.0 -0.010592976396085321
3 1 6 3 3 4 1 4 3  4531.0 4294967295.0 -0.01991940126655163
3 4 4 3 5 3 7 3 3  4521.0 4294967295.0 -0.01876799078871623
2 3 7 7 1 3 3 7 6  4423.0 4294967295.0 -0.007484168105929848
3 3 3 3 7 3 6 4 2  4504.0 4294967295.0 -0.016810592976396158
