1115.0 4294967295.0 -0.025026068821689368
1118.0 4294967295.0 -0.02659019812304489
1151.0 4294967295.0 -0.04379562043795629
1166.0 4294967295.0 -0.05161626694473409
1247.0 4294967295.0 -0.09384775808133472
1125.0 4294967295.0 -0.03023983315954129
1168.0 4294967295.0 -0.05265901981230445
1178.0 4294967295.0 -0.05787278415015637
1133.0 4294967295.0 -0.03441084462982283
1152.0 4294967295.0 -0.044316996871741426
1116.0 4294967295.0 -0.025547445255474505
1248.0 4294967295.0 -0.09436913451511994
1208.0 4294967295.0 -0.07351407716371228
1108.0 4294967295.0 -0.021376433785192966
1209.0 4294967295.0 -0.07403545359749741
1117.0 4294967295.0 -0.026068821689259697
1206.0 4294967295.0 -0.07247132429614192
1146.0 4294967295.0 -0.04118873826903027
1137.0 4294967295.0 -0.03649635036496354
1124.0 4294967295.0 -0.02971845672575607
1115.0 4294967295.0 -0.025026068821689396
1110.0 4294967295.0 -0.02241918665276335
1189.0 4294967295.0 -0.0636079249217936
1108.0 4294967295.0 -0.021376433785192994
1134.0 4294967295.0 -0.034932221063607966
1127.0 4294967295.0 -0.03128258602711162
1115.0 4294967295.0 -0.025026068821689396
1327.0 4294967295.0 -0.13555787278415024
1097.0 4294967295.0 -0.015641293013555796
1127.0 4294967295.0 -0.031282586027111675
1122.0 4294967295.0 -0.028675703858185658
1136.0 4294967295.0 -0.035974973931178295
1127.0 4294967295.0 -0.03128258602711162
1331.0 4294967295.0 -0.13764337851929095
1151.0 4294967295.0 -0.04379562043795632
1169.0 4294967295.0 -0.05318039624608975
1206.0 4294967295.0 -0.07247132429614186
1117.0 4294967295.0 -0.026068821689259752
1204.0 4294967295.0 -0.07142857142857154
1108.0 4294967295.0 -0.021376433785192883
1118.0 4294967295.0 -0.026590198123044834
1121.0 4294967295.0 -0.02815432742440052
1116.0 4294967295.0 -0.025547445255474505
1138.0 4294967295.0 -0.03701772679874868
1116.0 4294967295.0 -0.025547445255474505
1155.0 4294967295.0 -0.04588112617309695
1141.0 4294967295.0 -0.03858185610010431
1127.0 4294967295.0 -0.031282586027111675
1100.0 4294967295.0 -0.017205422314911345
1119.0 4294967295.0 -0.02711157455683008
1109.0 4294967295.0 -0.021897810218978214
1205.0 4294967295.0 -0.07194994786235662
1100.0 4294967295.0 -0.017205422314911428
1107.0 4294967295.0 -0.020855057351407746
1128.0 4294967295.0 -0.031803962460896756
1113.0 4294967295.0 -0.023983315954118983
1116.0 4294967295.0 -0.025547445255474505
1111.0 4294967295.0 -0.022940563086548543
1123.0 4294967295.0 -0.02919708029197085
1130.0 4294967295.0 -0.03284671532846714
1111.0 4294967295.0 -0.022940563086548627
1080.0 4294967295.0 -0.006777893639207583
1122.0 4294967295.0 -0.028675703858185658
1130.0 4294967295.0 -0.032846715328467196
1093.0 4294967295.0 -0.013555787278414971
1118.0 4294967295.0 -0.02659019812304489
1122.0 4294967295.0 -0.028675703858185603
1091.0 4294967295.0 -0.012513034410844559
1131.0 4294967295.0 -0.03336809176225239
1105.0 4294967295.0 -0.01981230448383739
1100.0 4294967295.0 -0.017205422314911373
1117.0 4294967295.0 -0.026068821689259697
1110.0 4294967295.0 -0.022419186652763295
1094.0 4294967295.0 -0.014077163712200219
1128.0 4294967295.0 -0.031803962460896756
1133.0 4294967295.0 -0.03441084462982283
1075.0 4294967295.0 -0.004171011470281594
1090.0 4294967295.0 -0.011991657977059422
1107.0 4294967295.0 -0.020855057351407746
1104.0 4294967295.0 -0.019290928050052142
1112.0 4294967295.0 -0.023461939520333652
1089.0 4294967295.0 -0.011470281543274202
1108.0 4294967295.0 -0.02137643378519291
1102.0 4294967295.0 -0.01824817518248173
1095.0 4294967295.0 -0.014598540145985356
1093.0 4294967295.0 -0.013555787278414944
1089.0 4294967295.0 -0.011470281543274202
1082.0 4294967295.0 -0.007820646506777912
1106.0 4294967295.0 -0.0203336809176225
1116.0 4294967295.0 -0.02554744525547445
1114.0 4294967295.0 -0.024504692387904065
1081.0 4294967295.0 -0.007299270072992636
1115.0 4294967295.0 -0.025026068821689312
1097.0 4294967295.0 -0.01564129301355574
1108.0 4294967295.0 -0.02137643378519291
1103.0 4294967295.0 -0.018769551616266977
1101.0 4294967295.0 -0.017726798748696676
1095.0 4294967295.0 -0.014598540145985356
1102.0 4294967295.0 -0.01824817518248173
