1 0 0 6 3 0 0 4 7  777.0 4294967295.0 -0.24576271186440685
2 3 2 1 2 1 6 2 7  609.0 4294967295.0 -0.008474576271186522
0 7 7 6 1 4 1 3 3  771.0 4294967295.0 -0.2372881355932205
1 2 4 1 4 7 5 7 4  735.0 4294967295.0 -0.18644067796610175
3 3 1 3 3 2 0 2 3  728.0 4294967295.0 -0.1765536723163842
2 3 2 5 5 3 0 5 2  674.0 4294967295.0 -0.1002824858757063
3 7 2 6 3 4 3 0 7  722.0 4294967295.0 -0.16807909604519777
3 2 2 3 7 7 2 3 2  632.0 4294967295.0 -0.04096045197740116
4 7 0 4 3 0 0 5 1  933.0 4294967295.0 -0.46610169491525416
7 0 2 0 6 4 6 2 0  783.0 4294967295.0 -0.2542372881355933
0 5 2 3 1 6 7 2 2  613.0 4294967295.0 -0.014124293785310769
7 0 0 7 3 7 1 0 2  677.0 4294967295.0 -0.10451977401129954
7 0 2 1 2 0 3 0 0  810.0 4294967295.0 -0.2923728813559322
0 6 7 5 7 0 2 6 3  728.0 4294967295.0 -0.1765536723163842
4 6 5 6 3 3 3 1 0  795.0 4294967295.0 -0.27118644067796616
2 1 7 4 3 1 7 1 6  680.0 4294967295.0 -0.10875706214689274
0 5 6 0 2 6 6 4 2  669.0 4294967295.0 -0.09322033898305096
7 4 3 6 4 1 3 0 2  721.0 4294967295.0 -0.16666666666666663
7 3 4 6 2 0 3 7 6  723.0 4294967295.0 -0.1694915254237289
1 7 1 2 2 2 4 5 4  746.0 4294967295.0 -0.2019774011299435
2 3 1 2 4 0 5 7 7  708.0 4294967295.0 -0.1483050847457629
0 7 6 3 2 3 4 4 1  739.0 4294967295.0 -0.1920903954802261
5 2 0 1 5 6 3 0 4  768.0 4294967295.0 -0.23305084745762727
2 3 6 3 4 7 2 7 7  624.0 4294967295.0 -0.029661016949152578
5 2 2 2 2 0 5 5 3  734.0 4294967295.0 -0.1850282485875706
6 0 4 3 0 3 2 4 3  816.0 4294967295.0 -0.30084745762711856
7 7 4 3 7 5 5 6 7  707.0 4294967295.0 -0.14689265536723176
1 0 7 1 0 2 7 1 6  621.0 4294967295.0 -0.025423728813559365
7 7 6 6 5 2 5 1 1  633.0 4294967295.0 -0.04237288135593221
7 7 5 5 5 2 1 1 4  734.0 4294967295.0 -0.18502824858757064
3 2 2 2 4 1 0 2 7  670.0 4294967295.0 -0.09463276836158199
7 7 2 6 4 3 0 3 1  814.0 4294967295.0 -0.29802259887005655
3 7 0 1 0 6 5 7 1  701.0 4294967295.0 -0.13841807909604534
7 5 3 5 6 0 7 5 5  681.0 4294967295.0 -0.11016949152542377
1 4 6 1 3 5 7 4 3  751.0 4294967295.0 -0.20903954802259897
1 7 5 1 5 6 0 5 1  705.0 4294967295.0 -0.14406779661016947
2 4 5 0 3 6 2 7 2  678.0 4294967295.0 -0.10593220338983057
2 7 6 4 1 6 6 0 4  794.0 4294967295.0 -0.269774011299435
3 7 7 2 7 7 0 5 5  703.0 4294967295.0 -0.1412429378531074
4 4 1 0 5 5 0 1 7  771.0 4294967295.0 -0.23728813559322043
0 0 2 7 7 1 3 4 6  745.0 4294967295.0 -0.20056497175141255
0 3 3 2 2 4 0 6 0  819.0 4294967295.0 -0.30508474576271183
1 7 2 2 2 2 3 3 7  632.0 4294967295.0 -0.040960451977401176
0 5 2 6 2 4 2 2 1  624.0 4294967295.0 -0.029661016949152588
5 3 3 1 1 5 5 2 0  722.0 4294967295.0 -0.16807909604519777
7 4 7 6 7 3 1 2 5  688.0 4294967295.0 -0.12005649717514133
7 7 5 3 0 7 6 4 4  753.0 4294967295.0 -0.21186440677966104
4 7 7 2 2 7 7 2 3  696.0 4294967295.0 -0.13135593220338992
7 2 3 7 5 3 5 7 6  645.0 4294967295.0 -0.059322033898305135
6 2 7 3 6 5 1 6 4  731.0 4294967295.0 -0.1807909604519774
1 2 6 2 0 2 4 4 5  751.0 4294967295.0 -0.20903954802259897
1 2 5 2 2 2 1 7 7  609.0 4294967295.0 -0.00847457627118653
5 4 5 6 5 0 2 6 7  674.0 4294967295.0 -0.10028248587570632
2 0 1 5 6 7 5 6 5  628.0 4294967295.0 -0.035310734463276934
0 3 5 2 4 1 5 2 2  644.0 4294967295.0 -0.05790960451977412
1 6 3 2 2 5 5 6 4  727.0 4294967295.0 -0.17514124293785327
6 7 0 2 2 3 0 2 7  668.0 4294967295.0 -0.09180790960451976
2 1 2 7 5 1 2 3 7  627.0 4294967295.0 -0.033898305084745776
2 7 0 4 2 7 7 5 1  651.0 4294967295.0 -0.06779661016949155
6 7 7 4 5 5 7 2 7  661.0 4294967295.0 -0.08192090395480235
2 2 7 0 7 5 2 7 2  603.0 4294967295.0 -3.469446951953614e-18
