epoch:0 3 3 2 2 0 3 4 3 1 665.0 4294967295.0 -0.08235294117647057
epoch:1 7 4 5 1 6 0 5 0 0 793.0 4294967295.0 -0.1981900452488688
epoch:2 5 3 2 4 7 3 1 3 1 636.0 4294967295.0 -0.056108597285067834
epoch:3 3 3 7 2 1 7 2 2 0 614.0 4294967295.0 -0.03619909502262445
epoch:4 3 6 7 3 1 7 5 4 0 863.0 4294967295.0 -0.2615384615384615
epoch:5 3 4 7 3 1 0 4 3 1 850.0 4294967295.0 -0.24977375565610854
epoch:6 5 5 0 2 1 7 1 6 0 1505.0 4294967295.0 -0.8425339366515838
epoch:7 0 6 0 2 0 2 0 7 7 1260.0 4294967295.0 -0.6208144796380092
epoch:8 6 0 1 6 0 1 4 1 6 867.0 4294967295.0 -0.265158371040724
epoch:9 6 1 4 2 1 7 2 6 2 724.0 4294967295.0 -0.13574660633484165
epoch:10 4 6 1 2 7 1 7 6 2 856.0 4294967295.0 -0.2552036199095023
epoch:11 3 6 0 7 0 6 4 7 5 804.0 4294967295.0 -0.20814479638009045
epoch:12 0 6 1 1 1 1 2 3 5 1043.0 4294967295.0 -0.42443438914027165
epoch:13 7 7 3 3 4 5 5 4 7 749.0 4294967295.0 -0.1583710407239818
epoch:14 3 5 4 7 2 2 4 7 3 769.0 4294967295.0 -0.1764705882352941
epoch:15 2 2 0 4 1 6 3 3 5 1053.0 4294967295.0 -0.4334841628959276
epoch:16 1 0 1 0 2 4 4 2 5 1042.0 4294967295.0 -0.423529411764706
epoch:17 1 4 1 4 1 3 0 7 5 954.0 4294967295.0 -0.34389140271493207
epoch:18 4 5 5 1 5 0 3 3 5 957.0 4294967295.0 -0.34660633484162895
epoch:19 1 4 0 0 3 1 2 0 0 2478.0 4294967295.0 -1.7230769230769232
epoch:20 0 7 3 7 7 6 5 5 1 1020.0 4294967295.0 -0.4036199095022626
epoch:21 1 4 2 1 1 1 2 2 7 850.0 4294967295.0 -0.24977375565610857
epoch:22 2 1 6 1 7 3 1 7 3 630.0 4294967295.0 -0.05067873303167419
epoch:23 2 4 4 2 7 1 0 3 2 695.0 4294967295.0 -0.10950226244343891
epoch:24 2 5 3 3 6 7 7 4 3 657.0 4294967295.0 -0.0751131221719457
epoch:25 7 3 3 6 1 0 4 7 5 779.0 4294967295.0 -0.18552036199095015
epoch:26 3 2 1 1 7 2 6 1 7 587.0 4294967295.0 -0.011764705882352941
epoch:27 5 7 2 7 7 1 7 2 2 677.0 4294967295.0 -0.09321266968325786
epoch:28 4 4 5 3 7 5 0 7 0 913.0 4294967295.0 -0.30678733031674205
epoch:29 5 6 3 1 3 6 6 5 3 644.0 4294967295.0 -0.0633484162895927
epoch:30 7 3 0 4 0 3 1 2 6 757.0 4294967295.0 -0.16561085972850678
epoch:31 2 3 0 6 0 3 4 4 0 827.0 4294967295.0 -0.22895927601809954
epoch:32 0 1 3 4 6 2 3 7 1 981.0 4294967295.0 -0.3683257918552037
epoch:33 1 6 7 4 6 7 3 0 4 948.0 4294967295.0 -0.3384615384615384
epoch:34 1 6 1 5 5 7 1 6 4 861.0 4294967295.0 -0.25972850678733034
epoch:35 5 3 6 5 5 3 7 1 3 654.0 4294967295.0 -0.07239819004524889
epoch:36 1 2 1 1 7 5 4 1 3 648.0 4294967295.0 -0.06696832579185527
epoch:37 2 2 2 1 4 5 6 5 1 695.0 4294967295.0 -0.10950226244343894
epoch:38 7 3 3 1 0 1 6 2 5 632.0 4294967295.0 -0.05248868778280541
epoch:39 6 5 5 4 3 6 7 0 0 728.0 4294967295.0 -0.13936651583710408
