1 3 5 7 1 1 4 7 6  4391.0 4294967295.0 -0.14817150063051712
4 2 7 0 5 3 7 1 2  3869.0 4294967295.0 -0.06588902900378313
7 6 2 4 1 2 6 3 4  4383.0 4294967295.0 -0.14691046658259782
1 6 5 2 2 4 6 4 2  3512.0 4294967295.0 -0.009615384615384762
0 1 2 7 2 5 3 6 2  3658.0 4294967295.0 -0.032629255989911746
3 3 2 7 5 5 7 4 3  4398.0 4294967295.0 -0.14927490542244656
5 7 7 2 3 6 6 6 2  3451.0 4294967295.0 -5.551115123125783e-17
2 2 6 4 3 4 5 2 7  3484.0 4294967295.0 -0.005201765447667192
2 2 2 5 4 2 2 6 2  3493.0 4294967295.0 -0.006620428751576382
1 7 6 7 7 4 7 4 6  4387.0 4294967295.0 -0.14754098360655746
0 1 7 0 6 7 7 4 2  3630.0 4294967295.0 -0.028215636822194176
3 3 1 0 4 0 3 4 2  3612.0 4294967295.0 -0.025378310214375907
7 2 5 2 1 2 2 4 2  3477.0 4294967295.0 -0.004098360655737848
1 0 7 1 2 1 0 6 2  3577.0 4294967295.0 -0.019861286254728952
7 5 7 2 2 5 7 7 0  3620.0 4294967295.0 -0.026639344262295153
6 6 2 1 5 5 7 7 7  3471.0 4294967295.0 -0.003152585119798282
1 7 3 4 1 2 3 2 7  3475.0 4294967295.0 -0.003783102143757905
2 7 3 6 1 1 1 2 4  4388.0 4294967295.0 -0.14769861286254732
5 6 7 7 6 1 7 2 0  3633.0 4294967295.0 -0.02868852459016394
0 0 5 6 3 7 0 2 5  3710.0 4294967295.0 -0.04082597730138714
1 2 6 7 0 5 6 0 2  3589.0 4294967295.0 -0.021752837326607863
0 7 7 6 2 7 2 1 6  3495.0 4294967295.0 -0.006935687263556103
3 2 3 1 3 7 2 5 5  3471.0 4294967295.0 -0.00315258511979824
6 1 1 5 5 1 2 5 5  3473.0 4294967295.0 -0.003467843631778128
5 7 6 2 7 1 4 2 6  3473.0 4294967295.0 -0.0034678436317781836
7 7 0 6 7 1 0 2 1  3603.0 4294967295.0 -0.023959646910466606
5 3 6 7 2 5 3 5 2  3494.0 4294967295.0 -0.006778058007566284
7 1 0 1 0 2 1 7 7  3533.0 4294967295.0 -0.012925598991172751
4 0 3 7 2 7 1 0 5  4058.0 4294967295.0 -0.09568095838587642
0 6 2 3 6 4 3 2 0  3770.0 4294967295.0 -0.05028373266078194
7 7 4 6 6 7 6 6 1  4362.0 4294967295.0 -0.14360025220680964
3 4 1 7 3 7 7 4 2  3504.0 4294967295.0 -0.00835435056746539
2 1 3 5 7 2 1 1 3  4399.0 4294967295.0 -0.14943253467843634
2 3 2 1 3 0 7 3 2  3592.0 4294967295.0 -0.022225725094577597
6 7 7 6 4 7 0 2 0  3762.0 4294967295.0 -0.0490226986128626
2 4 6 2 4 6 2 1 2  3490.0 4294967295.0 -0.0061475409836066475
7 5 6 2 2 2 0 4 2  3599.0 4294967295.0 -0.023329129886507025
6 1 0 6 1 2 2 6 2  3565.0 4294967295.0 -0.017969735182849958
6 2 4 3 5 4 6 1 3  4407.0 4294967295.0 -0.15069356872635567
3 7 3 5 7 3 5 6 2  3471.0 4294967295.0 -0.00315258511979824
2 2 1 2 6 2 2 1 2  3475.0 4294967295.0 -0.0037831021437579465
2 4 6 0 7 6 6 6 2  3580.0 4294967295.0 -0.020334174022698687
5 0 5 2 2 6 7 1 2  3673.0 4294967295.0 -0.03499369482976045
1 5 2 0 3 3 2 7 2  3519.0 4294967295.0 -0.010718789407314078
1 3 3 1 2 1 6 2 6  3473.0 4294967295.0 -0.003467843631778114
3 3 2 5 2 4 1 2 6  3486.0 4294967295.0 -0.005517023959646997
0 2 7 4 0 1 2 1 5  3757.0 4294967295.0 -0.048234552332912975
2 5 3 6 7 7 2 2 7  3470.0 4294967295.0 -0.0029949558638084073
2 2 3 4 1 2 7 6 2  3475.0 4294967295.0 -0.003783102143757891
2 4 7 6 3 2 2 6 7  3482.0 4294967295.0 -0.0048865069356872765
6 4 5 2 2 7 2 0 0  3725.0 4294967295.0 -0.043190416141235935
7 5 7 6 2 2 3 2 7  3455.0 4294967295.0 -0.0006305170239596924
7 2 0 7 2 2 2 2 0  3691.0 4294967295.0 -0.03783102143757895
6 2 1 0 6 7 2 0 2  3556.0 4294967295.0 -0.01655107187894085
2 6 6 3 6 7 2 1 5  3474.0 4294967295.0 -0.003625472887768072
7 0 5 6 0 3 0 5 2  3614.0 4294967295.0 -0.025693568726355656
6 5 6 4 5 3 1 7 5  4423.0 4294967295.0 -0.15321563682219422
6 5 0 2 1 6 5 2 2  3567.0 4294967295.0 -0.018284993694829846
2 2 3 6 2 6 6 6 2  3473.0 4294967295.0 -0.003467843631778114
7 2 1 1 6 5 2 5 2  3462.0 4294967295.0 -0.0017339218158891195
1 3 6 0 2 4 1 3 2  3553.0 4294967295.0 -0.016078184110971103
6 0 7 4 2 6 2 7 0  3710.0 4294967295.0 -0.040825977301387165
7 2 2 5 1 2 2 0 2  3531.0 4294967295.0 -0.01261034047919303
3 4 3 4 1 3 5 6 2  3495.0 4294967295.0 -0.006935687263556117
5 3 3 1 6 6 0 1 2  3555.0 4294967295.0 -0.016393442622950866
2 1 5 7 6 2 4 3 7  4363.0 4294967295.0 -0.14375788146279958
2 1 7 0 7 3 4 2 2  3589.0 4294967295.0 -0.02175283732660785
3 2 5 2 1 4 6 1 2  3493.0 4294967295.0 -0.006620428751576382
3 6 0 3 5 3 2 6 2  3567.0 4294967295.0 -0.018284993694829846
7 0 2 2 1 5 2 2 0  3679.0 4294967295.0 -0.03593947036569996
2 6 7 2 1 6 6 1 5  3475.0 4294967295.0 -0.0037831021437579465
6 7 7 6 0 2 5 5 2  3578.0 4294967295.0 -0.020018915510718785
2 5 6 1 6 2 5 5 6  3475.0 4294967295.0 -0.003783102143757891
6 1 6 6 5 2 2 3 2  3487.0 4294967295.0 -0.005674653215636899
1 1 2 2 6 3 2 2 0  3695.0 4294967295.0 -0.03846153846153845
0 6 7 6 1 5 6 2 2  3527.0 4294967295.0 -0.011979823455233324
7 6 0 2 2 2 2 6 7  3566.0 4294967295.0 -0.018127364438839888
1 5 6 2 5 6 3 6 2  3471.0 4294967295.0 -0.00315258511979824
2 7 5 0 3 2 7 2 7  3521.0 4294967295.0 -0.011034047919293882
2 7 7 2 0 6 2 7 6  3506.0 4294967295.0 -0.008669609079445209
2 1 6 3 2 2 1 6 6  3478.0 4294967295.0 -0.004255989911727612
2 4 2 3 6 6 2 6 2  3497.0 4294967295.0 -0.007250945775536019
2 5 2 3 2 5 2 7 6  3469.0 4294967295.0 -0.002837326607818505
6 2 3 1 2 1 3 6 2  3470.0 4294967295.0 -0.0029949558638084073
6 1 7 1 3 4 2 2 7  3504.0 4294967295.0 -0.00835435056746539
2 3 2 3 2 6 1 2 6  3473.0 4294967295.0 -0.0034678436317781697
2 2 2 5 3 2 0 2 2  3612.0 4294967295.0 -0.025378310214375935
5 2 4 6 2 5 2 2 6  3495.0 4294967295.0 -0.006935687263556103
7 7 2 3 2 2 2 2 6  3451.0 4294967295.0 -6.938893903907228e-17
5 2 4 2 2 1 2 5 2  3535.0 4294967295.0 -0.013240857503152695
2 2 5 2 6 2 0 7 2  3529.0 4294967295.0 -0.012295081967213253
2 2 7 5 2 2 2 2 1  3472.0 4294967295.0 -0.0033102143757882257
2 1 5 2 2 2 2 6 7  3471.0 4294967295.0 -0.003152585119798282
6 2 2 1 2 2 2 2 2  3471.0 4294967295.0 -0.003152585119798282
7 2 7 2 2 7 2 5 2  3443.0 4294967295.0 0.001261034047919149
2 2 2 2 6 2 6 2 2  3474.0 4294967295.0 -0.0036254728877681136
2 2 2 2 7 2 2 2 1  3472.0 4294967295.0 -0.0033102143757882257
7 1 2 2 2 2 2 7 1  3458.0 4294967295.0 -0.0011034047919294548
6 2 5 2 6 7 2 2 1  3471.0 4294967295.0 -0.003152585119798282
2 2 6 2 6 5 6 2 2  3474.0 4294967295.0 -0.0036254728877681136
6 2 2 2 1 6 2 1 2  3471.0 4294967295.0 -0.003152585119798282
3 2 2 2 6 2 2 2 2  3474.0 4294967295.0 -0.0036254728877681136
2 2 6 2 3 3 2 3 2  3489.0 4294967295.0 -0.005989911727616717
2 2 2 2 1 6 2 2 2  3476.0 4294967295.0 -0.0039407313997478904
6 6 7 2 2 6 2 2 2  3471.0 4294967295.0 -0.003152585119798282
2 2 6 2 2 2 6 6 2  3474.0 4294967295.0 -0.0036254728877681136
2 6 6 2 2 2 2 5 2  3474.0 4294967295.0 -0.0036254728877681136
2 5 2 2 2 7 6 2 2  3468.0 4294967295.0 -0.002679697351828561
3 2 2 2 2 2 2 2 6  3474.0 4294967295.0 -0.0036254728877681136
2 2 2 2 2 7 2 7 2  3462.0 4294967295.0 -0.0017339218158891195
7 7 6 2 2 2 2 4 2  3482.0 4294967295.0 -0.004886506935687346
2 2 5 6 7 2 2 2 5  3474.0 4294967295.0 -0.0036254728877681136
6 2 0 2 2 6 1 2 2  3557.0 4294967295.0 -0.016708701134930684
2 2 2 2 2 7 5 2 2  3472.0 4294967295.0 -0.0033102143757882257
2 2 2 1 2 2 2 2 5  3527.0 4294967295.0 -0.011979823455233365
2 2 2 2 2 2 2 2 6  3475.0 4294967295.0 -0.0037831021437579465
2 2 2 6 2 2 2 2 2  3475.0 4294967295.0 -0.0037831021437579465
2 2 6 5 2 2 2 2 1  3475.0 4294967295.0 -0.0037831021437579465
2 1 1 2 7 2 2 2 2  3472.0 4294967295.0 -0.0033102143757882257
2 2 6 2 6 2 2 2 2  3474.0 4294967295.0 -0.0036254728877681136
2 2 3 5 2 2 6 2 2  3469.0 4294967295.0 -0.0028373266078184495
2 2 2 7 2 2 2 2 2  3472.0 4294967295.0 -0.0033102143757882257
2 2 6 2 2 2 2 2 1  3475.0 4294967295.0 -0.0037831021437579465
2 2 2 2 2 2 2 2 6  3475.0 4294967295.0 -0.0037831021437579465
2 2 2 2 2 6 2 2 2  3475.0 4294967295.0 -0.0037831021437579465
2 2 0 6 7 2 2 5 2  3526.0 4294967295.0 -0.011822194199243422
2 1 2 6 2 2 2 7 2  3471.0 4294967295.0 -0.003152585119798282
6 5 2 2 2 2 2 2 2  3471.0 4294967295.0 -0.003152585119798282
2 2 2 2 2 7 2 2 2  3472.0 4294967295.0 -0.0033102143757882257
2 7 2 2 2 2 2 2 2  3472.0 4294967295.0 -0.0033102143757882257
6 2 2 6 3 2 6 2 6  3479.0 4294967295.0 -0.004413619167717611
2 1 2 2 2 2 2 2 2  3525.0 4294967295.0 -0.011664564943253589
2 6 2 6 2 2 2 2 2  3474.0 4294967295.0 -0.0036254728877681136
2 2 2 2 2 6 3 6 2  3474.0 4294967295.0 -0.0036254728877681275
6 2 2 2 2 2 2 2 6  3471.0 4294967295.0 -0.003152585119798282
6 2 2 2 7 1 2 2 2  3471.0 4294967295.0 -0.003152585119798282
2 2 2 7 2 2 2 2 5  3472.0 4294967295.0 -0.0033102143757882257
2 2 2 6 2 2 2 7 6  3475.0 4294967295.0 -0.0037831021437579465
2 2 2 6 6 2 2 2 2  3474.0 4294967295.0 -0.0036254728877681136
