gain reward 0.3251352907311457
take action 4
gain reward 0.025077720207253885
take action 4
gain reward -0.02616004605641916
take action 0
gain reward -0.17146804835923998
take action 0
gain reward -0.14602187679907894
take action 2
gain reward 0.00964881980426028
take action 4
gain reward 0.27677605066206107
take action 3
gain reward 0.05731721358664358
take action 7
gain reward -0.03571675302245244
take action 1
gain reward -0.047691421991940174
take action 0
gain reward -0.1325503742084053
take action 2
gain reward 0.011606217616580351
take action 4
gain reward -0.03594703511801963
take action 1
gain reward -0.048497409326424844
take action 3
gain reward -0.04481289579735178
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 6
gain reward 0
take action 2
gain reward 0.1398733448474381
take action 4
gain reward -0.023281519861830767
take action 1
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.04677029360967185
take action 0
gain reward -0.16559585492227977
take action 7
gain reward 0.033367875647668334
take action 4
gain reward -0.0472308578008059
take action 1
gain reward -0.048842832469775575
take action 4
gain reward 0.27677605066206107
take action 0
gain reward -0.24895797351755908
take action 6
gain reward 0
take action 3
gain reward 0.07147956246401846
take action 7
gain reward 0.04960276338514683
take action 6
gain reward 0
take action 6
gain reward 0
take action 6
gain reward 0
take action 2
gain reward -0.012688543465745515
take action 4
gain reward -0.06530800230282094
take action 2
gain reward -0.022475532527345986
take action 6
gain reward 0
take action 1
gain reward -0.048382268278641304
take action 7
gain reward 0.0038917674150833817
take action 7
gain reward -0.03663788140472076
take action 5
gain reward -0.049073114565342545
take action 2
gain reward 0.10797927461139903
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 4
gain reward -0.05448474381116871
take action 6
gain reward 0
take action 3
gain reward 0.3433275762809442
take action 3
gain reward -0.010961427748992524
take action 4
gain reward -0.029614277489925143
take action 4
gain reward -0.032262521588946456
take action 4
gain reward -0.049188255613126085
take action 6
gain reward 0
take action 4
gain reward -0.048842832469775464
take action 3
gain reward -0.049879101899827326
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 4
gain reward 0.27677605066206107
take action 1
gain reward -0.048727691421991924
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 2
gain reward 0.013793897524467504
take action 4
gain reward -0.0251237766263673
take action 4
gain reward -0.03514104778353485
take action 2
gain reward -0.041473805411629226
take action 6
gain reward 0
take action 4
gain reward -0.05632700057570524
take action 0
gain reward -0.18355785837651126
take action 4
gain reward 0.27677605066206107
take action 0
gain reward -0.24895797351755908
take action 7
gain reward 0.12455958549222804
take action 2
gain reward 0.06491652274035689
take action 6
gain reward 0
take action 6
gain reward 0
take action 1
gain reward -0.0478065630397236
take action 1
gain reward -0.049073114565342545
take action 3
gain reward -0.030305123776626385
take action 1
gain reward -0.048612550374208384
take action 4
gain reward -0.04366148531951649
take action 0
gain reward -0.5012320092112837
take action 3
gain reward 0.023696027633851292
take action 5
gain reward -0.049073114565342545
take action 3
gain reward -0.03329879101899821
take action 6
gain reward 0
take action 0
gain reward -0.3989867587795049
take action 2
gain reward 0.17360967184801393
take action 3
gain reward -0.10975244674726556
take action 3
gain reward -0.04815198618307422
take action 0
gain reward -0.5635233160621763
take action 1
gain reward -0.04895797351755878
take action 1
gain reward -0.04366148531951638
take action 7
gain reward 0.22081750143926307
take action 2
gain reward 0.1378008059873345
take action 0
gain reward -0.17365572826712725
take action 4
gain reward -0.03617731721358671
take action 4
gain reward -0.03732872769142189
take action 7
gain reward -0.019597006332757703
take action 3
gain reward -0.05690270581462283
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.04654001151410488
take action 6
gain reward 0
take action 1
gain reward -0.04366148531951638
take action 6
gain reward 0
take action 3
gain reward 0.08276338514680484
take action 0
gain reward -0.16824409902130108
take action 1
gain reward -0.04630972941853769
take action 3
gain reward -0.02685089234312029
take action 6
gain reward 0
take action 6
gain reward 0
take action 2
gain reward 0.007461139896373127
take action 5
gain reward -0.049073114565342545
take action 3
gain reward -0.058169257340241885
take action 3
gain reward 0.3433275762809442
take action 4
gain reward -0.01833045480713876
take action 3
gain reward -0.029383995394358063
take action 1
gain reward -0.048382268278641304
take action 2
gain reward -0.023051237766263687
take action 3
gain reward -0.049303396660909625
take action 2
gain reward -0.04665515256188831
take action 0
gain reward -0.1586873920552677
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 6
gain reward 0
take action 0
gain reward -0.2403223949337939
take action 3
gain reward 0.0114910765687967
take action 5
gain reward -0.049073114565342545
take action 4
gain reward 0.06537708693149116
take action 2
gain reward 0.07205526770293605
take action 7
gain reward -0.014300518134715078
take action 1
gain reward -0.048612550374208384
take action 7
gain reward -0.029844559585492224
take action 2
gain reward -0.03813471502590667
take action 5
gain reward -0.049073114565342545
take action 2
gain reward 0.28426021876799085
take action 5
gain reward -0.049073114565342545
take action 3
gain reward 0.07585492227979265
take action 1
gain reward -0.048612550374208384
take action 6
gain reward 0
take action 1
gain reward -0.048842832469775464
take action 4
gain reward -0.057823834196891265
take action 0
gain reward -0.16720782959124922
take action 6
gain reward 0
take action 3
gain reward -0.04216465169833047
take action 3
gain reward -0.048842832469775464
take action 6
gain reward 0
take action 2
gain reward 0.1398733448474381
take action 1
gain reward -0.048497409326424844
take action 6
gain reward 0
take action 4
gain reward -0.05390903857225101
take action 6
gain reward 0
take action 2
gain reward -0.04527345998848583
take action 4
gain reward -0.049763960852043786
take action 2
gain reward -0.04723085780080601
take action 1
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 4
gain reward 0.05547495682210705
take action 2
gain reward 0.052135866436384605
take action 3
gain reward -0.04584916522740364
take action 1
gain reward -0.04803684513529068
take action 3
gain reward -0.048842832469775464
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.04826712723085776
take action 2
gain reward -0.04619458837075426
take action 2
gain reward -0.049073114565342545
take action 2
gain reward -0.049073114565342545
take action 3
gain reward 0.3433275762809442
take action 3
gain reward -0.010961427748992524
take action 3
gain reward -0.028923431203223902
take action 6
gain reward 0
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 7
gain reward -0.04538860103626948
take action 3
gain reward -0.049879101899827326
take action 3
gain reward -0.048382268278641304
take action 4
gain reward -0.050569948186528456
take action 0
gain reward -0.1665169833045481
take action 1
gain reward -0.04366148531951638
take action 7
gain reward 0.22081750143926307
take action 0
gain reward -0.2627748992515832
take action 7
gain reward 0.10245250431778932
take action 3
gain reward -0.06196891191709849
take action 3
gain reward -0.04584916522740353
take action 5
gain reward -0.049073114565342545
take action 0
gain reward -0.3194242947610823
take action 7
gain reward 0.15748992515831897
take action 4
gain reward -0.06795624640184225
take action 7
gain reward 0.023811168681634944
take action 2
gain reward 0.28426021876799085
take action 6
gain reward 0
take action 6
gain reward 0
take action 3
gain reward -0.07394358088658601
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.049073114565342545
take action 3
gain reward -0.049303396660909625
take action 0
gain reward -0.24895797351755897
take action 1
gain reward -0.048151986183074334
take action 3
gain reward -0.04354634427173284
take action 1
gain reward -0.04642487046632123
take action 3
gain reward 0.3433275762809442
take action 4
gain reward -0.01833045480713876
take action 7
gain reward -0.023166378814047227
take action 2
gain reward -0.02765687967760507
take action 3
gain reward -0.049994242947610755
take action 4
gain reward -0.05056994818652857
take action 4
gain reward -0.04757628094415652
take action 1
gain reward -0.049073114565342545
take action 1
gain reward -0.049073114565342545
take action 0
gain reward -0.15730569948186532
take action 1
gain reward -0.049073114565342545
take action 4
gain reward 0.27677605066206107
take action 1
gain reward -0.048727691421991924
take action 3
gain reward 0.05731721358664358
take action 6
gain reward 0
take action 4
gain reward -0.0562118595279217
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.048612550374208495
take action 1
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 3
gain reward -0.04239493379389744
take action 6
gain reward 0
take action 4
gain reward 0.27677605066206107
take action 7
gain reward -0.014415659182498618
take action 1
gain reward -0.04826712723085776
take action 1
gain reward -0.049073114565342545
take action 0
gain reward -0.1575359815774324
take action 1
gain reward -0.049073114565342545
take action 2
gain reward 0.10233736327000578
take action 4
gain reward -0.02639032815198613
take action 4
gain reward -0.03721358664363846
take action 0
gain reward -0.18390328151986188
take action 4
gain reward 0.04960276338514683
take action 2
gain reward 0.28426021876799085
take action 4
gain reward 0.08598733448474374
take action 2
gain reward -0.04561888313183645
take action 3
gain reward -0.05056994818652857
take action 4
gain reward -0.04642487046632123
take action 3
gain reward -0.049188255613126085
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 4
gain reward -0.050685089234311996
take action 4
gain reward -0.049303396660909625
take action 1
gain reward -0.049073114565342545
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 4
gain reward -0.0010592976396085127
take action 1
gain reward -0.048612550374208384
take action 4
gain reward -0.04550374208405302
take action 6
gain reward 0
take action 3
gain reward -0.050569948186528456
take action 6
gain reward 0
take action 0
gain reward -0.1395739781232009
take action 4
gain reward -2.3028209556762158e-05
take action 6
gain reward 0
take action 5
gain reward -0.049073114565342545
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 3
gain reward 0.0006678180771444789
take action 4
gain reward -0.04573402417961999
take action 7
gain reward -0.04688543465745539
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.05137593552101324
take action 4
gain reward -0.048957973517559004
take action 2
gain reward -0.04711571675302247
take action 6
gain reward 0
take action 3
gain reward 0.3433275762809442
take action 3
gain reward -0.010961427748992524
take action 4
gain reward -0.029614277489925143
take action 6
gain reward 0
take action 5
gain reward -0.049073114565342545
take action 7
gain reward -0.04550374208405291
take action 1
gain reward -0.048497409326424955
take action 6
gain reward 0
take action 2
gain reward -0.04654001151410477
take action 0
gain reward -0.14878526194588368
take action 1
gain reward -0.048957973517559004
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 3
gain reward -0.040437535981577476
take action 2
gain reward -0.03525618883131828
take action 3
gain reward -0.049303396660909625
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.04734599884858955
take action 3
gain reward -0.04803684513529068
take action 1
gain reward -0.048382268278641415
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 2
gain reward 0.28426021876799085
take action 2
gain reward -0.049073114565342545
take action 4
gain reward 0.08598733448474374
take action 7
gain reward -0.04423719055843408
take action 4
gain reward -0.050915371329879076
take action 6
gain reward 0
take action 2
gain reward -0.04815198618307422
take action 6
gain reward 0
take action 2
gain reward -0.049073114565342545
take action 4
gain reward -0.05218192285549802
take action 5
gain reward -0.049073114565342545
take action 3
gain reward 0.3433275762809442
take action 0
gain reward -0.1670926885434658
take action 7
gain reward 0.062268278641335696
take action 7
gain reward -0.03560161197466901
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.04826712723085776
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.021784686240644856
take action 2
gain reward -0.0472308578008059
take action 7
gain reward -0.047691421991940174
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 7
gain reward -0.037328727691422
take action 4
gain reward -0.049073114565342545
take action 0
gain reward -0.19898675877950486
take action 5
gain reward -0.049073114565342545
take action 7
gain reward 0.05962003454231427
take action 6
gain reward 0
take action 4
gain reward -0.04757628094415652
take action 6
gain reward 0
take action 1
gain reward -0.048612550374208495
take action 2
gain reward 0.28426021876799085
take action 2
gain reward -0.049073114565342545
take action 3
gain reward 0.07585492227979265
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 6
gain reward 0
take action 7
gain reward -0.04723085780080601
take action 2
gain reward -0.04688543465745539
take action 2
gain reward -0.048957973517559004
take action 3
gain reward -0.049879101899827326
take action 2
gain reward -0.04688543465745528
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 4
gain reward -0.03813471502590678
take action 2
gain reward -0.02627518710420259
take action 1
gain reward -0.048382268278641304
take action 7
gain reward -0.04504317789291886
take action 1
gain reward -0.048957973517559004
take action 1
gain reward -0.049073114565342545
take action 4
gain reward -0.05172135866436386
take action 4
gain reward -0.048842832469775464
take action 2
gain reward -0.04746113989637309
take action 5
gain reward -0.049073114565342545
take action 7
gain reward 0.20999424294761085
take action 0
gain reward -0.27970063327576283
take action 0
gain reward -0.2345653425446171
take action 2
gain reward 0.10659758203799644
take action 0
gain reward -0.25195164075993076
take action 2
gain reward 0.02185377086931487
take action 4
gain reward 0.0032009211283822517
take action 1
gain reward -0.04619458837075426
take action 6
gain reward 0
take action 4
gain reward -0.05724812895797345
take action 4
gain reward 0.27677605066206107
take action 1
gain reward -0.048727691421991924
take action 3
gain reward 0.05731721358664358
take action 6
gain reward 0
take action 2
gain reward -0.03364421416234894
take action 6
gain reward 0
take action 4
gain reward -0.0518364997121474
take action 1
gain reward -0.047921704087507254
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.04607944732297061
take action 1
gain reward -0.048957973517559004
take action 1
gain reward -0.04366148531951638
take action 1
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 2
gain reward 0.283223949337939
take action 6
gain reward 0
take action 3
gain reward -0.04527345998848594
take action 7
gain reward -0.039170984455958534
take action 0
gain reward -0.19253886010362695
take action 0
gain reward -0.17538284398388024
take action 7
gain reward 0.07286125503742083
take action 2
gain reward 0.006885434657455426
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 2
gain reward -0.0010592976396085127
take action 4
gain reward -0.04331606217616576
take action 1
gain reward -0.047806563039723714
take action 4
gain reward -0.04700057570523893
take action 3
gain reward -0.050224525043177835
take action 1
gain reward -0.048036845135290794
take action 0
gain reward -0.17273459988485892
take action 1
gain reward -0.048957973517559004
take action 2
gain reward -0.009004029936672452
take action 7
gain reward 0.20999424294761085
take action 1
gain reward -0.048957973517559004
take action 5
gain reward -0.049073114565342545
take action 2
gain reward 0.13998848589522164
take action 4
gain reward -0.021439263097294235
take action 2
gain reward -0.04584916522740353
take action 3
gain reward -0.049188255613126085
take action 1
gain reward -0.048727691421991924
take action 4
gain reward -0.048727691421992035
take action 4
gain reward -0.0478065630397236
take action 3
gain reward -0.049188255613126085
take action 0
gain reward -0.5012320092112837
take action 2
gain reward 0.15184801381692573
take action 4
gain reward 0.3327345998848588
take action 6
gain reward 0
take action 3
gain reward -0.005434657455382817
take action 6
gain reward 0
take action 6
gain reward 0
take action 1
gain reward -0.048612550374208384
take action 1
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 3
gain reward -0.06599884858952218
take action 4
gain reward 0.27677605066206107
take action 3
gain reward 0.05731721358664358
take action 4
gain reward -0.03364421416234883
take action 7
gain reward -0.040667818077144556
take action 3
gain reward -0.058399539435808855
take action 6
gain reward 0
take action 3
gain reward -0.048727691421991924
take action 2
gain reward -0.0361773172135866
take action 2
gain reward -0.049073114565342545
take action 4
gain reward -0.049533678756476705
take action 4
gain reward -0.048612550374208384
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 4
gain reward -0.0010592976396085127
take action 1
gain reward -0.048612550374208384
take action 3
gain reward -0.04665515256188831
take action 1
gain reward -0.047921704087507254
take action 1
gain reward -0.049073114565342545
take action 1
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 4
gain reward -0.05114565342544616
take action 2
gain reward -0.04297063903281514
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 2
gain reward -0.020978698906160075
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.04815198618307422
take action 4
gain reward -0.047691421991940174
take action 2
gain reward -0.04700057570523893
take action 3
gain reward -0.049648819804260134
take action 1
gain reward -0.047691421991940174
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.04642487046632123
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 4
gain reward -0.0010592976396085127
take action 6
gain reward 0
take action 2
gain reward -0.04262521588946463
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 2
gain reward -0.049073114565342545
take action 4
gain reward -0.050454807138744916
take action 4
gain reward -0.048382268278641415
take action 2
gain reward -0.04734599884858944
take action 2
gain reward 0.28426021876799085
take action 4
gain reward 0.08598733448474374
take action 4
gain reward -0.04688543465745539
take action 4
gain reward -0.048497409326424844
take action 3
gain reward -0.050800230282095536
take action 4
gain reward -0.04746113989637309
take action 4
gain reward -0.048727691421991924
take action 4
gain reward -0.048727691421991924
take action 4
gain reward -0.049073114565342545
take action 3
gain reward -0.049879101899827326
take action 2
gain reward -0.04769142199194006
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 4
gain reward -0.0010592976396085127
take action 7
gain reward -0.04665515256188831
take action 4
gain reward -0.049994242947610866
take action 4
gain reward -0.04803684513529068
take action 6
gain reward 0
take action 4
gain reward -0.05195164075993094
take action 1
gain reward -0.048727691421991924
take action 4
gain reward -0.049303396660909625
take action 2
gain reward -0.04446747265400116
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 6
gain reward 0
take action 4
gain reward -0.049073114565342545
take action 1
gain reward -0.048497409326424955
take action 2
gain reward -0.02673575129533675
take action 2
gain reward -0.04665515256188831
take action 4
gain reward -0.048957973517559004
take action 4
gain reward -0.04711571675302247
take action 5
gain reward -0.049073114565342545
take action 7
gain reward -0.04469775474956824
take action 1
gain reward -0.04366148531951638
take action 2
gain reward 0.28345423143350607
take action 1
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 1
gain reward -0.048727691421991924
take action 3
gain reward -0.04630972941853769
take action 6
gain reward 0
take action 5
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.04630972941853769
take action 7
gain reward -0.023396660909614307
take action 3
gain reward 0.3433275762809442
take action 2
gain reward 0.005158318940702324
take action 4
gain reward -0.041013241220495066
take action 2
gain reward -0.04469775474956824
take action 1
gain reward -0.049073114565342545
take action 1
gain reward -0.049073114565342545
take action 2
gain reward -0.0478065630397236
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.049073114565342545
take action 2
gain reward -0.049073114565342545
take action 2
gain reward -0.049073114565342545
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 1
gain reward -0.048842832469775464
take action 6
gain reward 0
take action 1
gain reward -0.048727691421991924
take action 1
gain reward -0.049073114565342545
take action 1
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.05425446171560163
take action 6
gain reward 0
take action 2
gain reward -0.02523891767415084
take action 5
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 6
gain reward 0
take action 4
gain reward 0.01828439838802535
take action 4
gain reward 0.03739781232009213
take action 2
gain reward -0.040437535981577476
take action 4
gain reward -0.04723085780080601
take action 4
gain reward -0.04677029360967185
take action 1
gain reward -0.049073114565342545
take action 4
gain reward -0.048727691421991924
take action 2
gain reward -0.04538860103626937
take action 2
gain reward 0.28426021876799085
take action 2
gain reward -0.049073114565342545
take action 5
gain reward -0.049073114565342545
take action 4
gain reward 0.08598733448474374
take action 0
gain reward -0.17273459988485892
take action 7
gain reward 0.03981577432354636
take action 6
gain reward 0
take action 2
gain reward -0.03237766263673
take action 0
gain reward -0.15949337938975247
take action 2
gain reward -0.0011744386873920529
take action 7
gain reward 0.00032239493379385836
take action 4
gain reward 0.27677605066206107
take action 7
gain reward -0.014415659182498618
take action 7
gain reward -0.03445020149683361
take action 6
gain reward 0
take action 4
gain reward -0.001980426021876834
take action 3
gain reward -0.024778353483016678
take action 4
gain reward -0.0451583189407024
take action 7
gain reward -0.04573402417961999
take action 4
gain reward -0.050915371329879076
take action 2
gain reward -0.04412204951065065
take action 6
gain reward 0
take action 2
gain reward 0.28426021876799085
take action 2
gain reward -0.049073114565342545
take action 4
gain reward 0.08598733448474374
take action 4
gain reward -0.04688543465745539
take action 2
gain reward -0.04642487046632123
take action 4
gain reward -0.049188255613126085
take action 2
gain reward -0.048497409326424844
take action 5
gain reward -0.049073114565342545
take action 2
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 4
gain reward -0.05149107656879678
take action 4
gain reward 0.27677605066206107
take action 2
gain reward 0.03613126079447319
take action 4
gain reward -0.0010592976396085127
take action 4
gain reward -0.04561888313183645
take action 2
gain reward -0.04320092112838233
take action 1
gain reward -0.048727691421991924
take action 4
gain reward -0.050224525043177835
take action 2
gain reward -0.04412204951065065
take action 4
gain reward -0.048727691421991924
take action 1
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 2
gain reward 0.28426021876799085
take action 4
gain reward 0.08598733448474374
take action 4
gain reward -0.04688543465745539
take action 4
gain reward -0.048497409326424844
take action 2
gain reward -0.04596430627518707
take action 2
gain reward -0.049073114565342545
take action 7
gain reward -0.0457340241796201
take action 4
gain reward -0.05241220495106499
take action 6
gain reward 0
take action 4
gain reward -0.05206678180771448
take action 4
gain reward -0.049418537708693165
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 2
gain reward -0.020978698906160075
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.04700057570523893
take action 7
gain reward -0.04746113989637298
take action 2
gain reward -0.047691421991940174
take action 4
gain reward -0.05206678180771448
take action 2
gain reward -0.0478065630397236
take action 4
gain reward -0.050224525043177946
take action 2
gain reward -0.04769142199194006
take action 1
gain reward -0.04366148531951638
take action 2
gain reward 0.28345423143350607
take action 4
gain reward 0.07527921704087506
take action 4
gain reward -0.03571675302245255
take action 4
gain reward -0.04826712723085776
take action 6
gain reward 0
take action 1
gain reward -0.048842832469775464
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.049763960852043675
take action 5
gain reward -0.049073114565342545
take action 4
gain reward -0.048842832469775464
take action 3
gain reward 0.3433275762809442
take action 2
gain reward 0.005158318940702324
take action 4
gain reward -0.041013241220495066
take action 4
gain reward -0.03778929188255616
take action 1
gain reward -0.049073114565342545
take action 4
gain reward -0.049648819804260245
take action 2
gain reward -0.04458261370178459
take action 5
gain reward -0.049073114565342545
take action 3
gain reward -0.050224525043177946
take action 4
gain reward -0.04734599884858955
take action 1
gain reward -0.049073114565342545
take action 6
gain reward 0
take action 2
gain reward 0.1398733448474381
take action 6
gain reward 0
take action 6
gain reward 0
take action 3
gain reward -0.07613126079447327
take action 6
gain reward 0
take action 7
gain reward -0.047691421991940174
take action 6
gain reward 0
take action 1
gain reward -0.048382268278641304
take action 4
gain reward -0.055636154289004
take action 6
gain reward 0
take action 1
gain reward -0.04366148531951638
take action 2
gain reward 0.28345423143350607
take action 2
gain reward -0.048842832469775464
take action 4
gain reward 0.07504893494530798
take action 7
gain reward -0.032032239493379376
take action 4
gain reward -0.05080023028209565
take action 6
gain reward 0
take action 7
gain reward -0.048151986183074334
take action 0
gain reward -0.14694300518134715
take action 2
gain reward -0.011882556131260734
take action 4
gain reward -0.024778353483016678
take action 4
gain reward 0.27677605066206107
take action 4
gain reward 0.06042602187679905
take action 5
gain reward -0.049073114565342545
take action 1
gain reward -0.048842832469775464
take action 0
gain reward -0.1909268854346575
take action 6
gain reward 0
take action 3
gain reward -0.041473805411629226
take action 1
gain reward -0.04803684513529068
take action 1
gain reward -0.049073114565342545
take action 4
gain reward 0.04154289004029935
take action 2
gain reward -0.00716177317213592
take action 2
gain reward 0.28426021876799085
take action 2
gain reward -0.049073114565342545
take action 2
