3 5 2 6 2 2 6 3 4  239.0 4294967295.0 -0.0811808118081181
1 1 7 5 1 1 1 2 4  240.0 4294967295.0 -0.08487084870848706
7 2 6 7 1 3 7 5 1  228.0 4294967295.0 -0.04059040590405906
2 6 1 4 6 4 5 3 3  250.0 4294967295.0 -0.12177121771217715
1 5 1 5 4 1 7 5 5  237.0 4294967295.0 -0.07380073800738009
4 1 5 2 6 1 1 3 4  256.0 4294967295.0 -0.1439114391143912
1 1 6 2 4 4 7 2 0  252.0 4294967295.0 -0.12915129151291516
3 3 1 4 4 6 6 4 3  263.0 4294967295.0 -0.1697416974169742
0 6 7 6 5 3 2 4 5  246.0 4294967295.0 -0.10701107011070111
7 2 3 6 2 3 2 1 6  221.0 4294967295.0 -0.01476014760147605
7 2 6 5 2 4 7 6 3  248.0 4294967295.0 -0.11439114391143913
1 3 5 3 0 6 0 3 5  278.0 4294967295.0 -0.22509225092250917
4 0 4 5 7 5 5 7 1  255.0 4294967295.0 -0.14022140221402213
3 6 3 2 1 6 5 1 6  222.0 4294967295.0 -0.018450184501845004
1 1 3 2 4 7 0 1 0  274.0 4294967295.0 -0.21033210332103314
0 5 2 6 3 2 7 2 4  244.0 4294967295.0 -0.0996309963099631
1 2 3 3 3 6 3 1 0  255.0 4294967295.0 -0.14022140221402213
0 4 0 3 1 7 7 0 1  271.0 4294967295.0 -0.19926199261992628
2 5 6 7 5 1 7 2 3  235.0 4294967295.0 -0.06642066420664207
6 0 7 3 5 2 0 4 0  290.0 4294967295.0 -0.2693726937269373
7 2 2 1 2 5 0 2 4  253.0 4294967295.0 -0.1328413284132841
2 7 5 1 1 2 7 3 3  235.0 4294967295.0 -0.06642066420664207
3 5 2 3 5 6 6 0 2  236.0 4294967295.0 -0.07011070110701113
2 6 1 2 3 4 2 2 7  229.0 4294967295.0 -0.044280442804428014
3 1 0 5 4 2 5 7 6  233.0 4294967295.0 -0.05904059040590405
3 0 3 0 2 5 4 2 0  279.0 4294967295.0 -0.22878228782287838
1 7 4 5 0 5 3 1 2  255.0 4294967295.0 -0.14022140221402213
1 2 2 2 2 4 6 2 6  235.0 4294967295.0 -0.06642066420664207
4 1 6 0 6 7 2 4 6  259.0 4294967295.0 -0.15498154981549817
7 1 5 4 3 2 2 3 4  238.0 4294967295.0 -0.07749077490774915
0 2 2 3 3 2 1 6 5  222.0 4294967295.0 -0.018450184501845004
4 6 6 7 7 5 7 5 7  242.0 4294967295.0 -0.09225092250922508
7 3 2 2 3 7 4 2 0  251.0 4294967295.0 -0.1254612546125461
5 7 4 7 6 3 5 2 2  235.0 4294967295.0 -0.06642066420664207
7 7 2 7 2 4 2 0 6  253.0 4294967295.0 -0.1328413284132841
2 4 4 0 5 7 2 6 3  257.0 4294967295.0 -0.14760147601476015
3 3 0 3 0 6 7 7 2  225.0 4294967295.0 -0.02952029520295206
4 2 1 3 4 5 3 1 5  267.0 4294967295.0 -0.18450184501845024
3 6 0 7 7 2 5 1 3  248.0 4294967295.0 -0.11439114391143913
6 6 5 2 6 2 7 6 2  226.0 4294967295.0 -0.03321033210332104
5 0 0 2 2 1 5 6 4  253.0 4294967295.0 -0.1328413284132841
7 7 1 3 5 7 0 1 5  263.0 4294967295.0 -0.1697416974169742
5 6 1 5 0 0 0 2 5  247.0 4294967295.0 -0.1107011070110702
6 6 2 2 0 5 1 0 7  245.0 4294967295.0 -0.10332103321033216
7 7 6 0 2 1 2 0 3  290.0 4294967295.0 -0.2693726937269373
2 2 5 4 6 7 1 7 6  231.0 4294967295.0 -0.05166051660516603
5 5 2 7 1 2 7 2 2  220.0 4294967295.0 -0.011070110701106986
2 6 7 2 6 5 5 5 0  246.0 4294967295.0 -0.10701107011070111
7 2 1 6 7 4 5 5 2  230.0 4294967295.0 -0.04797047970479708
0 7 2 6 5 2 7 6 2  218.0 4294967295.0 -0.0036900369003690786
5 4 3 1 5 3 5 5 6  254.0 4294967295.0 -0.13653136531365317
6 2 0 3 2 2 7 6 5  231.0 4294967295.0 -0.05166051660516603
7 7 4 7 6 5 1 5 1  233.0 4294967295.0 -0.05904059040590405
7 2 2 5 2 4 6 2 1  230.0 4294967295.0 -0.04797047970479708
2 6 6 7 3 4 6 2 1  227.0 4294967295.0 -0.036900369003690106
7 7 2 0 2 0 6 5 7  232.0 4294967295.0 -0.0553505535055351
6 0 2 1 7 6 4 1 2  228.0 4294967295.0 -0.04059040590405906
6 0 2 2 3 7 6 2 2  227.0 4294967295.0 -0.036900369003690106
6 6 6 2 7 3 2 6 2  218.0 4294967295.0 -0.0036900369003690786
0 7 1 4 2 5 0 5 2  251.0 4294967295.0 -0.1254612546125461
7 7 2 7 5 4 5 6 2  229.0 4294967295.0 -0.044280442804428014
2 2 2 6 6 1 5 5 2  223.0 4294967295.0 -0.02214022140221407
3 1 1 7 3 2 5 2 6  226.0 4294967295.0 -0.03321033210332104
2 7 2 7 2 2 2 2 5  222.0 4294967295.0 -0.018450184501845004
2 2 2 0 2 1 4 6 0  264.0 4294967295.0 -0.17343173431734316
2 7 7 2 2 6 5 7 6  220.0 4294967295.0 -0.011070110701106986
7 6 2 7 5 7 2 3 5  239.0 4294967295.0 -0.0811808118081181
6 5 5 1 2 7 5 7 6  223.0 4294967295.0 -0.02214022140221407
