epoch:0 2 3 4 4 5 4 4 3 5 269.0 4294967295.0 -0.15027322404371576
epoch:1 7 3 0 4 5 2 4 4 6 269.0 4294967295.0 -0.15027322404371576
epoch:2 0 6 2 2 6 2 2 3 4 256.0 4294967295.0 -0.1147540983606557
epoch:3 0 4 1 0 7 0 1 7 6 302.0 4294967295.0 -0.24043715846994523
epoch:4 6 1 2 2 3 2 0 1 1 237.0 4294967295.0 -0.06284153005464473
epoch:5 5 0 5 2 2 0 4 5 0 361.0 4294967295.0 -0.40163934426229503
epoch:6 3 6 0 1 6 7 5 0 1 291.0 4294967295.0 -0.21038251366120217
epoch:7 0 4 4 3 6 2 6 4 2 263.0 4294967295.0 -0.13387978142076493
epoch:8 2 7 5 1 4 4 7 3 6 260.0 4294967295.0 -0.1256830601092895
epoch:9 5 2 6 2 5 2 7 6 7 219.0 4294967295.0 -0.013661202185792323
epoch:10 2 6 5 4 6 6 0 1 3 277.0 4294967295.0 -0.17213114754098355
epoch:11 0 4 5 4 5 0 4 0 7 311.0 4294967295.0 -0.2650273224043715
epoch:12 5 5 1 4 4 7 6 4 6 302.0 4294967295.0 -0.24043715846994526
epoch:13 5 2 7 3 4 1 7 3 2 224.0 4294967295.0 -0.02732240437158459
epoch:14 6 4 7 0 7 6 1 6 3 285.0 4294967295.0 -0.19398907103825133
epoch:15 1 6 0 4 1 3 3 2 1 231.0 4294967295.0 -0.04644808743169391
epoch:16 6 2 2 0 7 4 6 1 2 220.0 4294967295.0 -0.016393442622950796
epoch:17 6 6 4 0 2 2 3 7 3 269.0 4294967295.0 -0.15027322404371574
epoch:18 7 2 4 0 6 7 2 1 2 216.0 4294967295.0 -0.005464480874316918
epoch:19 5 1 3 6 3 3 0 5 2 226.0 4294967295.0 -0.032786885245901565
epoch:20 3 3 3 7 3 1 2 2 5 213.0 4294967295.0 0.0027322404371585007
epoch:21 2 6 1 2 3 6 5 1 6 255.0 4294967295.0 -0.11202185792349725
epoch:22 7 2 4 1 1 4 4 3 7 258.0 4294967295.0 -0.12021857923497256
epoch:23 2 6 6 5 1 4 0 0 1 279.0 4294967295.0 -0.17759562841530047
epoch:24 0 5 7 1 4 2 5 2 0 244.0 4294967295.0 -0.08196721311475405
epoch:25 4 5 2 6 4 6 0 3 1 319.0 4294967295.0 -0.2868852459016393
epoch:26 3 6 1 1 4 0 1 6 5 273.0 4294967295.0 -0.16120218579234966
epoch:27 1 1 0 0 2 5 5 2 1 269.0 4294967295.0 -0.15027322404371574
epoch:28 2 2 3 4 4 0 7 0 2 227.0 4294967295.0 -0.03551912568306001
