epoch:0 5 1 5 4 2 2 4 0 4 1213.0 4294967295.0 -0.07612095933263818
epoch:1 1 7 4 2 2 1 2 0 1 1388.0 4294967295.0 -0.16736183524504702
epoch:2 5 2 2 6 4 5 0 6 5 1355.0 4294967295.0 -0.15015641293013562
epoch:3 2 3 1 5 0 1 0 3 5 1630.0 4294967295.0 -0.29353493222106364
epoch:4 0 3 0 2 4 0 0 5 7 2467.0 4294967295.0 -0.7299270072992698
epoch:5 0 0 4 0 1 2 5 3 2 2470.0 4294967295.0 -0.7314911366006254
epoch:6 7 0 0 2 7 4 0 5 0 1877.0 4294967295.0 -0.4223149113660063
epoch:7 1 6 5 7 7 3 5 3 2 1153.0 4294967295.0 -0.044838373305526674
epoch:8 0 5 1 2 3 7 4 0 0 2070.0 4294967295.0 -0.5229405630865483
epoch:9 6 0 5 0 7 0 5 4 7 1661.0 4294967295.0 -0.30969760166840454
epoch:10 5 2 2 4 5 2 3 3 2 1112.0 4294967295.0 -0.023461939520333736
epoch:11 4 3 4 2 5 5 5 7 0 1294.0 4294967295.0 -0.11835245046923878
epoch:12 1 5 5 2 1 7 3 7 0 1344.0 4294967295.0 -0.14442127215849845
epoch:13 6 2 2 6 2 2 2 5 1 1125.0 4294967295.0 -0.03023983315954129
epoch:14 1 6 3 1 6 2 2 2 6 1118.0 4294967295.0 -0.02659019812304489
epoch:15 4 1 7 7 6 3 4 2 1 1124.0 4294967295.0 -0.029718456725755987
epoch:16 7 2 3 5 2 2 4 7 1 1114.0 4294967295.0 -0.02450469238790412
epoch:17 5 5 5 2 6 0 7 1 4 1181.0 4294967295.0 -0.05943691345151206
epoch:18 3 1 5 1 5 7 7 4 2 1126.0 4294967295.0 -0.030761209593326372
epoch:19 1 6 3 5 1 3 2 3 2 1162.0 4294967295.0 -0.04953076120959335
epoch:20 0 6 0 5 0 5 6 1 2 2201.0 4294967295.0 -0.5912408759124086
epoch:21 5 1 2 2 5 2 5 6 3 1176.0 4294967295.0 -0.05683003128258604
epoch:22 2 1 0 6 7 2 6 7 5 1189.0 4294967295.0 -0.0636079249217936
epoch:23 1 4 4 7 1 5 5 0 7 1222.0 4294967295.0 -0.08081334723670494
epoch:24 5 7 3 3 3 6 5 4 2 1128.0 4294967295.0 -0.03180396246089681
epoch:25 4 6 2 0 6 0 7 6 7 1307.0 4294967295.0 -0.12513034410844634
epoch:26 0 2 1 0 1 2 6 4 6 1775.0 4294967295.0 -0.36913451511991635
epoch:27 2 7 3 5 5 4 5 5 4 1105.0 4294967295.0 -0.019812304483837445
epoch:28 3 0 2 7 5 4 4 0 0 1615.0 4294967295.0 -0.2857142857142857
epoch:29 4 1 1 6 7 5 5 2 4 1151.0 4294967295.0 -0.043795620437956234
epoch:30 5 3 6 1 5 2 5 4 5 1139.0 4294967295.0 -0.03753910323253393
epoch:31 2 7 4 0 0 4 0 2 0 1479.0 4294967295.0 -0.2148070907194996
